date,store_id,product_id,units_sold,revenue
2026-06-21,S101,P109,0,0.0
2026-06-22,S101,P109,4,59.96
2026-06-23,S101,P109,0,0.0
2026-06-24,S101,P109,1,14.99
2026-06-25,S101,P109,1,14.99
2026-06-26,S101,P109,4,59.96
2026-06-27,S101,P109,2,29.98
2026-06-28,S101,P109,0,0.0
2026-06-29,S101,P109,1,14.99
2026-06-30,S101,P109,0,0.0
2026-07-01,S101,P109,4,59.96
2026-07-02,S101,P109,3,44.97
2026-07-03,S101,P109,4,59.96
2026-07-04,S101,P109,4,59.96
2026-07-05,S101,P109,4,59.96
2026-07-06,S101,P109,1,14.99
2026-07-07,S101,P109,4,59.96
2026-07-08,S101,P109,3,44.97
2026-07-09,S101,P109,3,44.97
2026-07-10,S101,P109,3,44.97
2026-07-11,S101,P109,2,29.98
2026-07-12,S101,P109,4,59.96
2026-07-13,S101,P109,3,44.97
2026-07-14,S101,P109,2,29.98
2026-07-15,S101,P109,4,59.96
2026-07-16,S101,P109,4,59.96
2026-07-17,S101,P109,0,0.0
2026-07-18,S101,P109,4,59.96
2026-07-19,S101,P109,0,0.0
2026-07-20,S101,P109,1,14.99
2026-07-21,S101,P109,1,14.99
2026-07-22,S101,P109,2,29.98
2026-07-23,S101,P109,0,0.0
2026-07-24,S101,P109,1,14.99
2026-07-25,S101,P109,1,14.99
2026-07-26,S101,P109,1,14.99
2026-07-27,S101,P109,4,59.96
2026-07-28,S101,P109,0,0.0
2026-07-29,S101,P109,1,14.99
2026-07-30,S101,P109,0,0.0
2026-07-31,S101,P109,3,44.97
2026-08-01,S101,P109,3,44.97
2026-08-02,S101,P109,4,59.96
2026-08-03,S101,P109,3,44.97
2026-08-04,S101,P109,2,29.98
2026-08-05,S101,P109,0,0.0
2026-08-06,S101,P109,1,14.99
2026-08-07,S101,P109,2,29.98
2026-08-08,S101,P109,2,29.98
2026-08-09,S101,P109,3,44.97
2026-08-10,S101,P109,0,0.0
2026-08-11,S101,P109,1,14.99
2026-08-12,S101,P109,2,29.98
2026-08-13,S101,P109,4,59.96
2026-08-14,S101,P109,1,14.99
2026-08-15,S101,P109,3,44.97
2026-08-16,S101,P109,0,0.0
2026-08-17,S101,P109,4,59.96
2026-08-18,S101,P109,1,14.99
2026-08-19,S101,P109,1,14.99
2026-08-20,S101,P109,2,29.98
2026-08-21,S101,P109,1,14.99
2026-08-22,S101,P109,0,0.0
2026-08-23,S101,P109,0,0.0
2026-08-24,S101,P109,1,14.99
2026-08-25,S101,P109,2,29.98
2026-08-26,S101,P109,4,59.96
2026-08-27,S101,P109,4,59.96
2026-08-28,S101,P109,2,29.98
2026-08-29,S101,P109,3,44.97
2026-08-30,S101,P109,0,0.0
2026-08-31,S101,P109,3,44.97
2026-09-01,S101,P109,2,29.98
2026-09-02,S101,P109,3,44.97
2026-09-03,S101,P109,2,29.98
2026-09-04,S101,P109,4,59.96
2026-09-05,S101,P109,4,59.96
2026-06-08,S101,P110,3,149.97
2026-06-09,S101,P110,7,349.93
2026-06-10,S101,P110,3,149.97
2026-06-11,S101,P110,6,299.94
2026-06-12,S101,P110,5,249.95
2026-06-13,S101,P110,7,349.93
2026-06-14,S101,P110,5,249.95
2026-06-15,S101,P110,3,149.97
2026-06-16,S101,P110,3,149.97
2026-06-17,S101,P110,4,199.96
2026-06-18,S101,P110,7,349.93
2026-06-19,S101,P110,7,349.93
2026-06-20,S101,P110,3,149.97
2026-06-21,S101,P110,5,249.95
2026-06-22,S101,P110,7,349.93
2026-06-23,S101,P110,3,149.97
2026-06-24,S101,P110,4,199.96
2026-06-25,S101,P110,6,299.94
2026-06-26,S101,P110,7,349.93
2026-06-27,S101,P110,6,299.94
2026-06-28,S101,P110,5,249.95
2026-06-29,S101,P110,4,199.96
2026-06-30,S101,P110,7,349.93
2026-07-01,S101,P110,6,299.94
2026-07-02,S101,P110,6,299.94
2026-07-03,S101,P110,3,149.97
2026-07-04,S101,P110,6,299.94
2026-07-05,S101,P110,5,249.95
2026-07-06,S101,P110,6,299.94
2026-07-07,S101,P110,5,249.95
2026-07-08,S101,P110,5,249.95
2026-07-09,S101,P110,3,149.97
2026-07-10,S101,P110,4,199.96
2026-07-11,S101,P110,5,249.95
2026-07-12,S101,P110,6,299.94
2026-07-13,S101,P110,6,299.94
2026-07-14,S101,P110,5,249.95
2026-07-15,S101,P110,6,299.94
2026-07-16,S101,P110,7,349.93
2026-07-17,S101,P110,3,149.97
2026-07-18,S101,P110,6,299.94
2026-07-19,S101,P110,3,149.97
2026-07-20,S101,P110,5,249.95
2026-07-21,S101,P110,5,249.95
2026-07-22,S101,P110,5,249.95
2026-07-23,S101,P110,3,149.97
2026-07-24,S101,P110,6,299.94
2026-07-25,S101,P110,7,349.93
2026-07-26,S101,P110,3,149.97
2026-07-27,S101,P110,7,349.93
2026-07-28,S101,P110,6,299.94
2026-07-29,S101,P110,6,299.94
2026-07-30,S101,P110,3,149.97
2026-07-31,S101,P110,4,199.96
2026-08-01,S101,P110,7,349.93
2026-08-02,S101,P110,5,249.95
2026-08-03,S101,P110,7,349.93
2026-08-04,S101,P110,6,299.94
2026-08-05,S101,P110,6,299.94
2026-08-06,S101,P110,3,149.97
2026-08-07,S101,P110,4,199.96
2026-08-08,S101,P110,5,249.95
2026-08-09,S101,P110,7,349.93
2026-08-10,S101,P110,4,199.96
2026-08-11,S101,P110,5,249.95
2026-08-12,S101,P110,6,299.94
2026-08-13,S101,P110,6,299.94
2026-08-14,S101,P110,3,149.97
2026-08-15,S101,P110,3,149.97
2026-08-16,S101,P110,7,349.93
2026-08-17,S101,P110,4,199.96
2026-08-18,S101,P110,4,199.96
2026-08-19,S101,P110,5,249.95
2026-08-20,S101,P110,7,349.93
2026-08-21,S101,P110,3,149.97
2026-08-22,S101,P110,7,349.93
2026-08-23,S101,P110,6,299.94
2026-08-24,S101,P110,3,149.97
2026-08-25,S101,P110,4,199.96
2026-08-26,S101,P110,3,149.97
2026-08-27,S101,P110,6,299.94
2026-08-28,S101,P110,3,149.97
2026-08-29,S101,P110,4,199.96
2026-08-30,S101,P110,6,299.94
2026-08-31,S101,P110,5,249.95
2026-09-01,S101,P110,7,349.93
2026-09-02,S101,P110,5,249.95
2026-09-03,S101,P110,6,299.94
2026-09-04,S101,P110,6,299.94
2026-09-05,S101,P110,6,299.94
2026-06-08,S101,P111,5,1499.95
2026-06-09,S101,P111,2,599.98
2026-06-10,S101,P111,4,1199.96
2026-06-11,S101,P111,2,599.98
2026-06-12,S101,P111,5,1499.95
2026-06-13,S101,P111,5,1499.95
2026-06-14,S101,P111,2,599.98
2026-06-15,S101,P111,1,299.99
2026-06-16,S101,P111,3,899.97
2026-06-17,S101,P111,4,1199.96
2026-06-18,S101,P111,3,899.97
2026-06-19,S101,P111,5,1499.95
2026-06-20,S101,P111,3,899.97
2026-06-21,S101,P111,1,299.99
2026-06-22,S101,P111,3,899.97
2026-06-23,S101,P111,3,899.97
2026-06-24,S101,P111,5,1499.95
2026-06-25,S101,P111,5,1499.95
2026-06-26,S101,P111,4,1199.96
2026-06-27,S101,P111,2,599.98
2026-06-28,S101,P111,4,1199.96
2026-06-29,S101,P111,5,1499.95
2026-06-30,S101,P111,4,1199.96
2026-07-01,S101,P111,3,899.97
2026-07-02,S101,P111,3,899.97
2026-07-03,S101,P111,5,1499.95
2026-07-04,S101,P111,5,1499.95
2026-07-05,S101,P111,4,1199.96
2026-07-06,S101,P111,4,1199.96
2026-07-07,S101,P111,3,899.97
2026-07-08,S101,P111,2,599.98
2026-07-09,S101,P111,2,599.98
2026-07-10,S101,P111,5,1499.95
2026-07-11,S101,P111,4,1199.96
2026-07-12,S101,P111,2,599.98
2026-07-13,S101,P111,4,1199.96
2026-07-14,S101,P111,1,299.99
2026-07-15,S101,P111,3,899.97
2026-07-16,S101,P111,4,1199.96
2026-07-17,S101,P111,4,1199.96
2026-07-18,S101,P111,4,1199.96
2026-07-19,S101,P111,2,599.98
2026-07-20,S101,P111,4,1199.96
2026-07-21,S101,P111,1,299.99
2026-07-22,S101,P111,2,599.98
2026-07-23,S101,P111,5,1499.95
2026-07-24,S101,P111,5,1499.95
2026-07-25,S101,P111,3,899.97
2026-07-26,S101,P111,1,299.99
2026-07-27,S101,P111,4,1199.96
2026-07-28,S101,P111,1,299.99
2026-07-29,S101,P111,5,1499.95
2026-07-30,S101,P111,4,1199.96
2026-07-31,S101,P111,1,299.99
2026-08-01,S101,P111,2,599.98
2026-08-02,S101,P111,4,1199.96
2026-08-03,S101,P111,2,599.98
2026-08-04,S101,P111,1,299.99
2026-08-05,S101,P111,4,1199.96
2026-08-06,S101,P111,3,899.97
2026-08-07,S101,P111,3,899.97
2026-08-08,S101,P111,5,1499.95
2026-08-09,S101,P111,4,1199.96
2026-08-10,S101,P111,1,299.99
2026-08-11,S101,P111,3,899.97
2026-08-12,S101,P111,5,1499.95
2026-08-13,S101,P111,4,1199.96
2026-08-14,S101,P111,3,899.97
2026-08-15,S101,P111,4,1199.96
2026-08-16,S101,P111,5,1499.95
2026-08-17,S101,P111,1,299.99
2026-08-18,S101,P111,5,1499.95
2026-08-19,S101,P111,1,299.99
2026-08-20,S101,P111,2,599.98
2026-08-21,S101,P111,3,899.97
2026-08-22,S101,P111,2,599.98
2026-08-23,S101,P111,1,299.99
2026-08-24,S101,P111,4,1199.96
2026-08-25,S101,P111,1,299.99
2026-08-26,S101,P111,1,299.99
2026-08-27,S101,P111,4,1199.96
2026-08-28,S101,P111,2,599.98
2026-08-29,S101,P111,3,899.97
2026-08-30,S101,P111,1,299.99
2026-08-31,S101,P111,1,299.99
2026-09-01,S101,P111,3,899.97
2026-09-02,S101,P111,1,299.99
2026-09-03,S101,P111,3,899.97
2026-09-04,S101,P111,3,899.97
2026-09-05,S101,P111,3,899.97
2026-06-08,S101,P112,4,159.96
2026-06-09,S101,P112,7,279.93
2026-06-10,S101,P112,6,239.94
2026-06-11,S101,P112,7,279.93
2026-06-12,S101,P112,4,159.96
2026-06-13,S101,P112,4,159.96
2026-06-14,S101,P112,4,159.96
2026-06-15,S101,P112,3,119.97
2026-06-16,S101,P112,7,279.93
2026-06-17,S101,P112,6,239.94
2026-06-18,S101,P112,7,279.93
2026-06-19,S101,P112,4,159.96
2026-06-20,S101,P112,6,239.94
2026-06-21,S101,P112,7,279.93
2026-06-22,S101,P112,4,159.96
2026-06-23,S101,P112,4,159.96
2026-06-24,S101,P112,6,239.94
2026-06-25,S101,P112,5,199.95
2026-06-26,S101,P112,6,239.94
2026-06-27,S101,P112,5,199.95
2026-06-28,S101,P112,3,119.97
2026-06-29,S101,P112,6,239.94
2026-06-30,S101,P112,5,199.95
2026-07-01,S101,P112,7,279.93
2026-07-02,S101,P112,4,159.96
2026-07-03,S101,P112,3,119.97
2026-07-04,S101,P112,6,239.94
2026-07-05,S101,P112,5,199.95
2026-07-06,S101,P112,7,279.93
2026-07-07,S101,P112,5,199.95
2026-07-08,S101,P112,6,239.94
2026-07-09,S101,P112,5,199.95
2026-07-10,S101,P112,6,239.94
2026-07-11,S101,P112,5,199.95
2026-07-12,S101,P112,4,159.96
2026-07-13,S101,P112,6,239.94
2026-07-14,S101,P112,6,239.94
2026-07-15,S101,P112,3,119.97
2026-07-16,S101,P112,4,159.96
2026-07-17,S101,P112,6,239.94
2026-07-18,S101,P112,7,279.93
2026-07-19,S101,P112,5,199.95
2026-07-20,S101,P112,7,279.93
2026-07-21,S101,P112,5,199.95
2026-07-22,S101,P112,5,199.95
2026-07-23,S101,P112,3,119.97
2026-07-24,S101,P112,6,239.94
2026-07-25,S101,P112,5,199.95
2026-07-26,S101,P112,3,119.97
2026-07-27,S101,P112,7,279.93
2026-07-28,S101,P112,3,119.97
2026-07-29,S101,P112,7,279.93
2026-07-30,S101,P112,6,239.94
2026-07-31,S101,P112,5,199.95
2026-08-01,S101,P112,4,159.96
2026-08-02,S101,P112,7,279.93
2026-08-03,S101,P112,5,199.95
2026-08-04,S101,P112,4,159.96
2026-08-05,S101,P112,4,159.96
2026-08-06,S101,P112,7,279.93
2026-08-07,S101,P112,5,199.95
2026-08-08,S101,P112,4,159.96
2026-08-09,S101,P112,3,119.97
2026-08-10,S101,P112,3,119.97
2026-08-11,S101,P112,5,199.95
2026-08-12,S101,P112,6,239.94
2026-08-13,S101,P112,3,119.97
2026-08-14,S101,P112,7,279.93
2026-08-15,S101,P112,5,199.95
2026-08-16,S101,P112,4,159.96
2026-08-17,S101,P112,3,119.97
2026-08-18,S101,P112,5,199.95
2026-08-19,S101,P112,5,199.95
2026-08-20,S101,P112,6,239.94
2026-08-21,S101,P112,4,159.96
2026-08-22,S101,P112,4,159.96
2026-08-23,S101,P112,4,159.96
2026-08-24,S101,P112,7,279.93
2026-08-25,S101,P112,5,199.95
2026-08-26,S101,P112,7,279.93
2026-08-27,S101,P112,7,279.93
2026-08-28,S101,P112,5,199.95
2026-08-29,S101,P112,4,159.96
2026-08-30,S101,P112,5,199.95
2026-08-31,S101,P112,6,239.94
2026-09-01,S101,P112,5,199.95
2026-09-02,S101,P112,5,199.95
2026-09-03,S101,P112,3,119.97
2026-09-04,S101,P112,6,239.94
2026-09-05,S101,P112,3,119.97
2026-06-08,S101,P113,4,79.96
2026-06-09,S101,P113,5,99.95
2026-06-10,S101,P113,3,59.97
2026-06-11,S101,P113,1,19.99
2026-06-12,S101,P113,4,79.96
2026-06-13,S101,P113,1,19.99
2026-06-14,S101,P113,3,59.97
2026-06-15,S101,P113,5,99.95
2026-06-16,S101,P113,1,19.99
2026-06-17,S101,P113,4,79.96
2026-06-18,S101,P113,3,59.97
2026-06-19,S101,P113,3,59.97
2026-06-20,S101,P113,5,99.95
2026-06-21,S101,P113,4,79.96
2026-06-22,S101,P113,3,59.97
2026-06-23,S101,P113,1,19.99
2026-06-24,S101,P113,2,39.98
2026-06-25,S101,P113,4,79.96
2026-06-26,S101,P113,1,19.99
2026-06-27,S101,P113,5,99.95
2026-06-28,S101,P113,5,99.95
2026-06-29,S101,P113,3,59.97
2026-06-30,S101,P113,5,99.95
2026-07-01,S101,P113,2,39.98
2026-07-02,S101,P113,1,19.99
2026-07-03,S101,P113,4,79.96
2026-07-04,S101,P113,3,59.97
2026-07-05,S101,P113,4,79.96
2026-07-06,S101,P113,1,19.99
2026-07-07,S101,P113,2,39.98
2026-07-08,S101,P113,1,19.99
2026-07-09,S101,P113,1,19.99
2026-07-10,S101,P113,3,59.97
2026-07-11,S101,P113,4,79.96
2026-07-12,S101,P113,1,19.99
2026-07-13,S101,P113,1,19.99
2026-07-14,S101,P113,2,39.98
2026-07-15,S101,P113,5,99.95
2026-07-16,S101,P113,2,39.98
2026-07-17,S101,P113,4,79.96
2026-07-18,S101,P113,4,79.96
2026-07-19,S101,P113,3,59.97
2026-07-20,S101,P113,5,99.95
2026-07-21,S101,P113,4,79.96
2026-07-22,S101,P113,5,99.95
2026-07-23,S101,P113,2,39.98
2026-07-24,S101,P113,4,79.96
2026-07-25,S101,P113,1,19.99
2026-07-26,S101,P113,4,79.96
2026-07-27,S101,P113,5,99.95
2026-07-28,S101,P113,4,79.96
2026-07-29,S101,P113,3,59.97
2026-07-30,S101,P113,1,19.99
2026-07-31,S101,P113,3,59.97
2026-08-01,S101,P113,2,39.98
2026-08-02,S101,P113,4,79.96
2026-08-03,S101,P113,4,79.96
2026-08-04,S101,P113,2,39.98
2026-08-05,S101,P113,3,59.97
2026-08-06,S101,P113,1,19.99
2026-08-07,S101,P113,3,59.97
2026-08-08,S101,P113,5,99.95
2026-08-09,S101,P113,3,59.97
2026-08-10,S101,P113,1,19.99
2026-08-11,S101,P113,4,79.96
2026-08-12,S101,P113,3,59.97
2026-08-13,S101,P113,2,39.98
2026-08-14,S101,P113,1,19.99
2026-08-15,S101,P113,4,79.96
2026-08-16,S101,P113,1,19.99
2026-08-17,S101,P113,2,39.98
2026-08-18,S101,P113,5,99.95
2026-08-19,S101,P113,1,19.99
2026-08-20,S101,P113,1,19.99
2026-08-21,S101,P113,3,59.97
2026-08-22,S101,P113,2,39.98
2026-08-23,S101,P113,2,39.98
2026-08-24,S101,P113,5,99.95
2026-08-25,S101,P113,2,39.98
2026-08-26,S101,P113,1,19.99
2026-08-27,S101,P113,5,99.95
2026-08-28,S101,P113,2,39.98
2026-08-29,S101,P113,5,99.95
2026-08-30,S101,P113,2,39.98
2026-08-31,S101,P113,2,39.98
2026-09-01,S101,P113,3,59.97
2026-09-02,S101,P113,2,39.98
2026-09-03,S101,P113,5,99.95
2026-09-04,S101,P113,1,19.99
2026-09-05,S101,P113,3,59.97
2026-06-08,S101,P114,5,249.95
2026-06-09,S101,P114,3,149.97
2026-06-10,S101,P114,2,99.98
2026-06-11,S101,P114,1,49.99
2026-06-12,S101,P114,1,49.99
2026-06-13,S101,P114,2,99.98
2026-06-14,S101,P114,1,49.99
2026-06-15,S101,P114,3,149.97
2026-06-16,S101,P114,2,99.98
2026-06-17,S101,P114,5,249.95
2026-06-18,S101,P114,3,149.97
2026-06-19,S101,P114,1,49.99
2026-06-20,S101,P114,2,99.98
2026-06-21,S101,P114,3,149.97
2026-06-22,S101,P114,1,49.99
2026-06-23,S101,P114,2,99.98
2026-06-24,S101,P114,4,199.96
2026-06-25,S101,P114,5,249.95
2026-06-26,S101,P114,1,49.99
2026-06-27,S101,P114,1,49.99
2026-06-28,S101,P114,4,199.96
2026-06-29,S101,P114,4,199.96
2026-06-30,S101,P114,3,149.97
2026-07-01,S101,P114,5,249.95
2026-07-02,S101,P114,5,249.95
2026-07-03,S101,P114,1,49.99
2026-07-04,S101,P114,4,199.96
2026-07-05,S101,P114,5,249.95
2026-07-06,S101,P114,2,99.98
2026-07-07,S101,P114,5,249.95
2026-07-08,S101,P114,1,49.99
2026-07-09,S101,P114,5,249.95
2026-07-10,S101,P114,3,149.97
2026-07-11,S101,P114,4,199.96
2026-07-12,S101,P114,1,49.99
2026-07-13,S101,P114,1,49.99
2026-07-14,S101,P114,4,199.96
2026-07-15,S101,P114,4,199.96
2026-07-16,S101,P114,4,199.96
2026-07-17,S101,P114,1,49.99
2026-07-18,S101,P114,4,199.96
2026-07-19,S101,P114,4,199.96
2026-07-20,S101,P114,1,49.99
2026-07-21,S101,P114,1,49.99
2026-07-22,S101,P114,3,149.97
2026-07-23,S101,P114,5,249.95
2026-07-24,S101,P114,2,99.98
2026-07-25,S101,P114,1,49.99
2026-07-26,S101,P114,2,99.98
2026-07-27,S101,P114,3,149.97
2026-07-28,S101,P114,5,249.95
2026-07-29,S101,P114,5,249.95
2026-07-30,S101,P114,5,249.95
2026-07-31,S101,P114,3,149.97
2026-08-01,S101,P114,4,199.96
2026-08-02,S101,P114,5,249.95
2026-08-03,S101,P114,5,249.95
2026-08-04,S101,P114,3,149.97
2026-08-05,S101,P114,4,199.96
2026-08-06,S101,P114,5,249.95
2026-08-07,S101,P114,5,249.95
2026-08-08,S101,P114,4,199.96
2026-08-09,S101,P114,1,49.99
2026-08-10,S101,P114,1,49.99
2026-08-11,S101,P114,5,249.95
2026-08-12,S101,P114,2,99.98
2026-08-13,S101,P114,4,199.96
2026-08-14,S101,P114,4,199.96
2026-08-15,S101,P114,2,99.98
2026-08-16,S101,P114,4,199.96
2026-08-17,S101,P114,3,149.97
2026-08-18,S101,P114,4,199.96
2026-08-19,S101,P114,4,199.96
2026-08-20,S101,P114,4,199.96
2026-08-21,S101,P114,1,49.99
2026-08-22,S101,P114,3,149.97
2026-08-23,S101,P114,4,199.96
2026-08-24,S101,P114,3,149.97
2026-08-25,S101,P114,3,149.97
2026-08-26,S101,P114,3,149.97
2026-08-27,S101,P114,2,99.98
2026-08-28,S101,P114,4,199.96
2026-08-29,S101,P114,1,49.99
2026-08-30,S101,P114,1,49.99
2026-08-31,S101,P114,1,49.99
2026-09-01,S101,P114,1,49.99
2026-09-02,S101,P114,4,199.96
2026-09-03,S101,P114,1,49.99
2026-09-04,S101,P114,3,149.97
2026-09-05,S101,P114,2,99.98
2026-06-08,S101,P115,8,639.92
2026-06-09,S101,P115,8,639.92
2026-06-10,S101,P115,8,639.92
2026-06-11,S101,P115,6,479.94
2026-06-12,S101,P115,4,319.96
2026-06-13,S101,P115,7,559.93
2026-06-14,S101,P115,6,479.94
2026-06-15,S101,P115,7,559.93
2026-06-16,S101,P115,4,319.96
2026-06-17,S101,P115,6,479.94
2026-06-18,S101,P115,8,639.92
2026-06-19,S101,P115,6,479.94
2026-06-20,S101,P115,6,479.94
2026-06-21,S101,P115,4,319.96
2026-06-22,S101,P115,8,639.92
2026-06-23,S101,P115,8,639.92
2026-06-24,S101,P115,5,399.95
2026-06-25,S101,P115,5,399.95
2026-06-26,S101,P115,7,559.93
2026-06-27,S101,P115,5,399.95
2026-06-28,S101,P115,4,319.96
2026-06-29,S101,P115,6,479.94
2026-06-30,S101,P115,8,639.92
2026-07-01,S101,P115,6,479.94
2026-07-02,S101,P115,4,319.96
2026-07-03,S101,P115,6,479.94
2026-07-04,S101,P115,8,639.92
2026-07-05,S101,P115,5,399.95
2026-07-06,S101,P115,7,559.93
2026-07-07,S101,P115,8,639.92
2026-07-08,S101,P115,8,639.92
2026-07-09,S101,P115,8,639.92
2026-07-10,S101,P115,8,639.92
2026-07-11,S101,P115,4,319.96
2026-07-12,S101,P115,8,639.92
2026-07-13,S101,P115,6,479.94
2026-07-14,S101,P115,4,319.96
2026-07-15,S101,P115,5,399.95
2026-07-16,S101,P115,6,479.94
2026-07-17,S101,P115,6,479.94
2026-07-18,S101,P115,6,479.94
2026-07-19,S101,P115,6,479.94
2026-07-20,S101,P115,4,319.96
2026-07-21,S101,P115,5,399.95
2026-07-22,S101,P115,5,399.95
2026-07-23,S101,P115,8,639.92
2026-07-24,S101,P115,7,559.93
2026-07-25,S101,P115,4,319.96
2026-07-26,S101,P115,5,399.95
2026-07-27,S101,P115,4,319.96
2026-07-28,S101,P115,4,319.96
2026-07-29,S101,P115,8,639.92
2026-07-30,S101,P115,5,399.95
2026-07-31,S101,P115,7,559.93
2026-08-01,S101,P115,7,559.93
2026-08-02,S101,P115,7,559.93
2026-08-03,S101,P115,6,479.94
2026-08-04,S101,P115,5,399.95
2026-08-05,S101,P115,6,479.94
2026-08-06,S101,P115,6,479.94
2026-08-07,S101,P115,6,479.94
2026-08-08,S101,P115,8,639.92
2026-08-09,S101,P115,8,639.92
2026-08-10,S101,P115,4,319.96
2026-08-11,S101,P115,4,319.96
2026-08-12,S101,P115,5,399.95
2026-08-13,S101,P115,5,399.95
2026-08-14,S101,P115,8,639.92
2026-08-15,S101,P115,4,319.96
2026-08-16,S101,P115,4,319.96
2026-08-17,S101,P115,6,479.94
2026-08-18,S101,P115,7,559.93
2026-08-19,S101,P115,7,559.93
2026-08-20,S101,P115,7,559.93
2026-08-21,S101,P115,8,639.92
2026-08-22,S101,P115,7,559.93
2026-08-23,S101,P115,7,559.93
2026-08-24,S101,P115,6,479.94
2026-08-25,S101,P115,5,399.95
2026-08-26,S101,P115,8,639.92
2026-08-27,S101,P115,4,319.96
2026-08-28,S101,P115,6,479.94
2026-08-29,S101,P115,7,559.93
2026-08-30,S101,P115,4,319.96
2026-08-31,S101,P115,6,479.94
2026-09-01,S101,P115,8,639.92
2026-09-02,S101,P115,7,559.93
2026-09-03,S101,P115,8,639.92
2026-09-04,S101,P115,6,479.94
2026-09-05,S101,P115,4,319.96
2026-06-08,S101,P116,5,299.95
2026-06-09,S101,P116,1,59.99
2026-06-10,S101,P116,1,59.99
2026-06-11,S101,P116,2,119.98
2026-06-12,S101,P116,3,179.97
2026-06-13,S101,P116,2,119.98
2026-06-14,S101,P116,2,119.98
2026-06-15,S101,P116,3,179.97
2026-06-16,S101,P116,3,179.97
2026-06-17,S101,P116,3,179.97
2026-06-18,S101,P116,1,59.99
2026-06-19,S101,P116,1,59.99
2026-06-20,S101,P116,4,239.96
2026-06-21,S101,P116,4,239.96
2026-06-22,S101,P116,2,119.98
2026-06-23,S101,P116,2,119.98
2026-06-24,S101,P116,4,239.96
2026-06-25,S101,P116,5,299.95
2026-06-26,S101,P116,2,119.98
2026-06-27,S101,P116,5,299.95
2026-06-28,S101,P116,5,299.95
2026-06-29,S101,P116,3,179.97
2026-06-30,S101,P116,1,59.99
2026-07-01,S101,P116,4,239.96
2026-07-02,S101,P116,1,59.99
2026-07-03,S101,P116,4,239.96
2026-07-04,S101,P116,1,59.99
2026-07-05,S101,P116,4,239.96
2026-07-06,S101,P116,1,59.99
2026-07-07,S101,P116,3,179.97
2026-07-08,S101,P116,5,299.95
2026-07-09,S101,P116,4,239.96
2026-07-10,S101,P116,5,299.95
2026-07-11,S101,P116,4,239.96
2026-07-12,S101,P116,4,239.96
2026-07-13,S101,P116,3,179.97
2026-07-14,S101,P116,1,59.99
2026-07-15,S101,P116,4,239.96
2026-07-16,S101,P116,1,59.99
2026-07-17,S101,P116,3,179.97
2026-07-18,S101,P116,2,119.98
2026-07-19,S101,P116,5,299.95
2026-07-20,S101,P116,4,239.96
2026-07-21,S101,P116,3,179.97
2026-07-22,S101,P116,1,59.99
2026-07-23,S101,P116,4,239.96
2026-07-24,S101,P116,1,59.99
2026-07-25,S101,P116,2,119.98
2026-07-26,S101,P116,4,239.96
2026-07-27,S101,P116,5,299.95
2026-07-28,S101,P116,4,239.96
2026-07-29,S101,P116,5,299.95
2026-07-30,S101,P116,1,59.99
2026-07-31,S101,P116,4,239.96
2026-08-01,S101,P116,3,179.97
2026-08-02,S101,P116,3,179.97
2026-08-03,S101,P116,2,119.98
2026-08-04,S101,P116,3,179.97
2026-08-05,S101,P116,2,119.98
2026-08-06,S101,P116,1,59.99
2026-08-07,S101,P116,5,299.95
2026-08-08,S101,P116,1,59.99
2026-08-09,S101,P116,5,299.95
2026-08-10,S101,P116,5,299.95
2026-08-11,S101,P116,2,119.98
2026-08-12,S101,P116,3,179.97
2026-08-13,S101,P116,3,179.97
2026-08-14,S101,P116,2,119.98
2026-08-15,S101,P116,2,119.98
2026-08-16,S101,P116,1,59.99
2026-08-17,S101,P116,2,119.98
2026-08-18,S101,P116,3,179.97
2026-08-19,S101,P116,2,119.98
2026-08-20,S101,P116,2,119.98
2026-08-21,S101,P116,5,299.95
2026-08-22,S101,P116,2,119.98
2026-08-23,S101,P116,1,59.99
2026-08-24,S101,P116,2,119.98
2026-08-25,S101,P116,4,239.96
2026-08-26,S101,P116,4,239.96
2026-08-27,S101,P116,5,299.95
2026-08-28,S101,P116,5,299.95
2026-08-29,S101,P116,4,239.96
2026-08-30,S101,P116,5,299.95
2026-08-31,S101,P116,5,299.95
2026-09-01,S101,P116,3,179.97
2026-09-02,S101,P116,3,179.97
2026-09-03,S101,P116,2,119.98
2026-09-04,S101,P116,4,239.96
2026-09-05,S101,P116,1,59.99
2026-06-08,S101,P117,5,149.95
2026-06-09,S101,P117,5,149.95
2026-06-10,S101,P117,7,209.93
2026-06-11,S101,P117,3,89.97
2026-06-12,S101,P117,5,149.95
2026-06-13,S101,P117,7,209.93
2026-06-14,S101,P117,3,89.97
2026-06-15,S101,P117,5,149.95
2026-06-16,S101,P117,6,179.94
2026-06-17,S101,P117,6,179.94
2026-06-18,S101,P117,3,89.97
2026-06-19,S101,P117,3,89.97
2026-06-20,S101,P117,5,149.95
2026-06-21,S101,P117,5,149.95
2026-06-22,S101,P117,3,89.97
2026-06-23,S101,P117,3,89.97
2026-06-24,S101,P117,7,209.93
2026-06-25,S101,P117,7,209.93
2026-06-26,S101,P117,7,209.93
2026-06-27,S101,P117,6,179.94
2026-06-28,S101,P117,6,179.94
2026-06-29,S101,P117,7,209.93
2026-06-30,S101,P117,7,209.93
2026-07-01,S101,P117,3,89.97
2026-07-02,S101,P117,6,179.94
2026-07-03,S101,P117,7,209.93
